Numero troncon;Num Noeud Origine;Num Noeud Destination;Type BPR;LONG (km);CAPATI (veh/h);V0TI (km/h)
24368;308470126;308470127;3;0,071753;2000;70
24369;308470127;308470126;3;0,071753;2000;70
24370;308470351;308470127;3;0,152063;2000;70
24371;308470127;308470351;3;0,152063;2000;70
24372;308470551;308470127;3;0,222663;2000;70
24373;308470127;308470551;3;0,222663;2000;70
24374;10936845231;308490140;3;0,555648;2000;70
24375;308490140;10936845231;3;0,555648;2000;70
24376;309562739;308588227;3;0,770709;2000;70
24377;308588227;309562739;3;0,770709;2000;70
24378;308657188;308588227;3;0,185583;2000;70
24379;308588227;308657188;3;0,185583;2000;70
24380;309562794;308588227;3;0,132258;2000;70
24381;308588227;309562794;3;0,132258;2000;70
24382;308657626;308588230;3;0,205144;2000;70
24383;308588230;308657626;3;0,205144;2000;70
24384;308657188;308588230;3;0,699601;2000;70
24385;308588230;308657188;3;0,699601;2000;70
24386;313980944;308588245;3;0,10528;2000;70
24387;308588245;313980944;3;0,10528;2000;70
24388;3353076281;308588245;3;0,059332;2000;70
24389;308588245;3353076281;3;0,059332;2000;70
24390;313979617;308588250;3;0,026068;2000;70
24391;308588250;313979617;3;0,026068;2000;70
24392;3353076281;308588250;3;0,215616;2000;70
24393;308588250;3353076281;3;0,215616;2000;70
24394;313980571;308588250;3;0,168741;2000;70
24395;308588250;313980571;3;0,168741;2000;70
24396;4313535595;308588254;3;0,052214;2000;70
24397;308588254;4313535595;3;0,052214;2000;70
24398;308588254;7377118784;3;0,029734;2000;70
24399;7377128785;308588254;3;0,030355;2000;70
24400;1648586608;308592571;3;0,137589;3000;70
24401;308592571;1648586608;3;0,137589;3000;70
24402;308602654;308653182;3;0,023968;2000;70
24403;6586992439;308602654;3;0,110891;2000;70
24404;308602654;6586992439;3;0,110891;2000;70
24405;308609393;308602654;3;0,016733;2000;70
24406;308655008;308609393;3;0,216671;2000;70
24407;308609393;308655008;3;0,216671;2000;70
24408;308646913;308646524;3;0,026853;2000;70
24409;1648587306;308649340;3;0,095869;2000;70
24410;308649340;1648587306;3;0,095869;2000;70
24411;308649344;308649340;3;0,082835;2000;70
24412;308649340;308649344;3;0,082835;2000;70
24413;10910790522;308649344;3;0,14892;2000;70
24414;308649344;10910790522;3;0,14892;2000;70
24415;308649347;10910790519;3;0,011699;2000;70
24416;10910790522;308649347;3;0,015112;2000;70
24417;308726664;308649356;3;0,112617;2000;70
24418;308649356;308726664;3;0,112617;2000;70
24419;8918200477;308649356;3;0,060526;2000;70
24420;308649356;8918200477;3;0,060526;2000;70
24421;10910790519;308649356;3;0,761237;2000;70
24422;308649356;10910790519;3;0,761237;2000;70
24423;311290063;308649388;3;0,232671;2000;70
24424;308649388;311290063;3;0,232671;2000;70
24425;312569547;308649388;3;0,092967;2000;70
24426;308649388;312569547;3;0,092967;2000;70
24427;311290050;308649403;3;0,058915;2000;70
24428;308649403;311290050;3;0,058915;2000;70
24429;2129783277;308649403;3;0,186927;2000;70
24430;308649403;2129783277;3;0,186927;2000;70
24431;309436120;308655008;3;0,064847;2000;70
24432;308655008;309436120;3;0,064847;2000;70
24433;308726404;308655262;3;0,032434;2000;70
24434;308655262;308726404;3;0,032434;2000;70
24435;5761799304;308655262;3;0,137315;2000;70
24436;308655262;5761799304;3;0,137315;2000;70
24437;313899963;308657626;3;0,106753;2000;70
24438;308657626;313899963;3;0,106753;2000;70
24439;448146409;308657723;3;0,961307;3000;70
24440;308657723;448146409;3;0,961307;3000;70
24441;308657769;308657723;3;0,847458;3000;70
24442;308657723;308657769;3;0,847458;3000;70
24443;1382864198;308657769;3;0,505836;3000;70
24444;308657769;1382864198;3;0,505836;3000;70
24445;308658695;5761799306;3;0,015018;2000;70
24446;5761799304;308658695;3;0,022779;2000;70
24447;311278043;308659690;3;0,265729;2000;70
24448;308659690;311278043;3;0,265729;2000;70
24449;308669836;308669837;3;0,022452;2000;70
24450;311287021;308669836;3;0,226086;2000;70
24451;308669836;311287021;3;0,226086;2000;70
24452;309443944;308669836;3;0,020791;2000;70
24453;308669837;308669842;3;0,030372;2000;70
24454;311286900;308669837;3;0,049596;2000;70
24455;308669837;311286900;3;0,049596;2000;70
24456;308669842;309443944;3;0,035992;2000;70
24457;664246203;308669842;3;0,385674;2000;70
24458;308669842;664246203;3;0,385674;2000;70
24459;1657632646;308671245;3;0,035256;2000;70
24460;308671245;1657632646;3;0,035256;2000;70
24461;311288971;308671245;3;0,566987;2000;70
24462;308671245;311288971;3;0,566987;2000;70
24463;308671250;308671249;3;0,030445;2000;70
24464;308671249;308671250;3;0,030445;2000;70
24465;311289060;308671249;3;0,177567;2000;70
24466;308671249;311289060;3;0,177567;2000;70
24467;311288912;308671250;3;0,057323;2000;70
24468;308671250;311288912;3;0,057323;2000;70
24469;312595423;308671256;3;0,320355;2000;70
24470;308671256;312595423;3;0,320355;2000;70
24471;312568796;308671256;3;0,032152;2000;70
24472;308671256;312568796;3;0,032152;2000;70
24473;308671265;308671263;3;0,287478;2000;70
24474;308671263;308671265;3;0,287478;2000;70
24475;309671736;308671263;3;0,06531;2000;70
24476;308671263;309671736;3;0,06531;2000;70
24477;309671954;308671265;3;0,219686;2000;70
24478;308671265;309671954;3;0,219686;2000;70
24479;309673164;308671267;3;0,245919;2000;70
24480;308671267;309673164;3;0,245919;2000;70
24481;311289522;308671267;3;0,221131;2000;70
24482;308671267;311289522;3;0,221131;2000;70
24483;963071520;308671267;3;0,087469;2000;30
24484;308671267;963071520;3;0,087469;2000;30
24485;309671954;308671267;3;0,101614;2000;70
24486;308671267;309671954;3;0,101614;2000;70
24487;963071520;308671268;3;0,018032;2000;70
24488;308671268;963071520;3;0,018032;2000;70
24489;308671271;308671268;3;0,159318;2000;30
24490;308671268;308671271;3;0,159318;2000;30
24491;318663506;308671271;3;0,035685;2000;70
24492;308671271;318663506;3;0,035685;2000;70
24493;313082312;308671282;3;0,341666;2000;70
24494;308671282;313082312;3;0,341666;2000;70
24495;309671539;308671282;3;0,692794;2000;70
24496;308671282;309671539;3;0,692794;2000;70
24497;308673491;2129783284;3;0,011176;2000;70
24498;308673491;2129783290;3;0,040405;2000;70
24499;2129783280;308673491;3;0,026884;2000;70
24500;308673493;2129783280;3;0,015538;2000;70
24501;308673493;2129783277;3;0,038179;2000;70
24502;2129783284;308673493;3;0,018985;2000;70
24503;311289648;308673821;3;0,343732;2000;70
24504;308673821;311289648;3;0,343732;2000;70
24505;2129783290;308673821;3;0,251803;2000;70
24506;308673821;2129783290;3;0,251803;2000;70
24507;309671717;308673828;3;0,025825;2000;70
24508;308673828;309671717;3;0,025825;2000;70
24509;311289648;308673828;3;0,11954;2000;70
24510;308673828;311289648;3;0,11954;2000;70
24511;311289600;308673839;3;0,051837;2000;70
24512;308673839;311289600;3;0,051837;2000;70
24513;2098888214;308673839;3;0,096936;2000;70
24514;308673839;2098888214;3;0,096936;2000;70
24515;318669860;308673840;3;0,069692;2000;70
24516;308673840;318669860;3;0,069692;2000;70
24517;308673843;308673840;3;0,14737;2000;70
24518;308673840;308673843;3;0,14737;2000;70
24519;318670209;308673843;3;0,045752;2000;70
24520;308673843;318670209;3;0,045752;2000;70
24521;473408502;308674613;3;1,506925;2000;70
24522;308674613;473408502;3;1,506925;2000;70
24523;473408502;308674617;3;0,026032;2000;70
24524;308674617;473408502;3;0,026032;2000;70
24525;473408493;308674617;3;0,254362;2000;70
24526;308674617;473408493;3;0,254362;2000;70
24527;311280572;308725137;3;1,523523;2000;70
24528;308725137;311280572;3;1,523523;2000;70
24529;1648587280;308726404;3;0,296294;2000;70
24530;308726404;1648587280;3;0,296294;2000;70
24531;308726544;308726507;3;0,308896;2000;70
24532;308726507;308726544;3;0,308896;2000;70
24533;1648587533;308726653;3;0,031884;2000;70
24534;308726653;1648587533;3;0,031884;2000;70
24535;311279304;308726653;3;0,103541;2000;70
24536;308726653;311279304;3;0,103541;2000;70
24537;311279304;308726655;3;0,049377;2000;70
24538;308726655;311279304;3;0,049377;2000;70
24539;308726662;308726655;3;0,896146;2000;70
24540;308726655;308726662;3;0,896146;2000;70
24541;308726664;308726662;3;0,053673;2000;70
24542;308726662;308726664;3;0,053673;2000;70
24543;308840155;308840174;3;0,039565;2000;70
24544;308840164;308840155;3;0,029148;2000;70
24545;308840478;308840164;3;0,279926;2000;70
24546;308840164;308840478;3;0,279926;2000;70
24547;308840174;308840164;3;0,046463;2000;70
24548;8440294523;308840451;3;0,508393;2000;70
24549;308840451;8440294523;3;0,508393;2000;70
24550;308840451;634332630;3;0,069109;2000;70
24551;923911133;308840451;3;0,071275;2000;70
24552;8440294532;308840478;3;0,072306;2000;70
24553;308840478;8440294532;3;0,072306;2000;70
24554;2899166761;308841023;3;0,068076;2000;70
24555;308841023;2899166761;3;0,068076;2000;70
24556;308841148;308841023;3;0,076198;2000;70
24557;308841023;308841148;3;0,076198;2000;70
24558;8396244138;308841148;3;0,077881;2000;70
24559;308841148;8396244138;3;0,077881;2000;70
24560;2605875201;309264725;3;0,059387;2000;70
24561;309264725;2605875201;3;0,059387;2000;70
24562;309264731;309264725;3;0,260268;2000;70
24563;309264725;309264731;3;0,260268;2000;70
24564;309466313;309264731;3;0,198537;2000;70
24565;309264731;309466313;3;0,198537;2000;70
24566;1199967971;309264731;3;0,215981;2000;30
24567;309264731;1199967971;3;0,215981;2000;30
24568;3321579039;309267957;3;0,101444;2000;70
24569;309267957;3321579039;3;0,101444;2000;70
24570;1985852945;309267957;3;0,318273;2000;70
24571;309267957;1985852945;3;0,318273;2000;70
24572;2264458576;309267965;3;0,063603;2000;70
24573;309267965;2264458576;3;0,063603;2000;70
24574;10915555548;309267965;3;0,315533;2000;70
24575;309267965;10915555548;3;0,315533;2000;70
24576;1199967913;309268741;3;0,099809;2000;70
24577;309268741;1199967913;3;0,099809;2000;70
24578;1829720955;309268741;3;0,205835;2000;70
24579;309268741;1829720955;3;0,205835;2000;70
24580;2264455124;309270923;3;0,011874;2000;70
24581;309270923;2264455124;3;0,011874;2000;70
24582;2264451052;309270923;3;0,160866;2000;70
24583;309270923;2264451052;3;0,160866;2000;70
24584;3912921262;309280716;3;0,161775;2000;70
24585;309280716;3912921262;3;0,161775;2000;70
24586;3756861125;309280716;3;0,132803;2000;70
24587;309280716;3756861125;3;0,132803;2000;70
24588;4289346640;309298443;3;0,230384;2000;70
24589;309298443;4289346640;3;0,230384;2000;70
24590;1829742582;309298443;3;0,327626;2000;70
24591;309298443;1829742582;3;0,327626;2000;70
24592;312538826;309420804;3;0,052775;2000;70
24593;309420804;312538826;3;0,052775;2000;70
24594;311280572;309420804;3;0,225356;2000;70
24595;309420804;311280572;3;0,225356;2000;70
24596;1648587215;309432341;3;0,138662;2000;70
24597;309432341;1648587215;3;0,138662;2000;70
24598;309432346;309432343;3;1,625732;2000;70
24599;309432343;309432346;3;1,625732;2000;70
24600;1648587215;309432343;3;0,061309;2000;70
24601;309432343;1648587215;3;0,061309;2000;70
24602;2106387840;309432346;3;0,273529;2000;70
24603;309432346;2106387840;3;0,273529;2000;70
24604;3356824865;309432349;3;0,586227;2000;70
24605;309432349;3356824865;3;0,586227;2000;70
24606;2106387840;309432349;3;0,973034;2000;70
24607;309432349;2106387840;3;0,973034;2000;70
24608;1513411532;309436120;3;0,043355;2000;70
24609;309436120;1513411532;3;0,043355;2000;70
24610;7066123993;309436482;3;0,227861;2000;70
24611;309436482;7066123993;3;0,227861;2000;70
24612;309436615;309436482;3;0,096724;2000;70
24613;1513411532;309436615;3;0,086761;2000;70
24614;309436615;1513411532;3;0,086761;2000;70
24615;4575329340;309436615;3;0,637335;2000;70
24616;309436615;4575329340;3;0,637335;2000;70
24617;312558720;309437578;3;0,573818;2000;70
24618;309437578;312558720;3;0,573818;2000;70
24619;664246203;309437578;3;0,24298;2000;70
24620;309437578;664246203;3;0,24298;2000;70
24621;312558878;309437578;3;0,908832;2000;70
24622;309437578;312558878;3;0,908832;2000;70
24623;309443944;309443943;3;0,039263;2000;70
24624;309443943;309443944;3;0,039263;2000;70
24625;315890064;309443943;3;0,842043;2000;70
24626;309443943;315890064;3;0,842043;2000;70
24627;310840762;309461668;3;0,249909;2000;70
24628;309461668;310840762;3;0,249909;2000;70
24629;1841941847;309461668;3;0,144716;2000;70
24630;309461668;1841941847;3;0,144716;2000;70
24631;309463810;309463814;3;0,035715;2000;70
24632;7832757094;309463810;3;0,330993;2000;70
24633;309463810;7832757094;3;0,330993;2000;70
24634;1200060447;309463810;3;0,024337;2000;70
24635;309463814;309463816;3;0,021632;2000;70
24636;3445410987;309463814;3;0,287016;2000;70
24637;309463814;3445410987;3;0,287016;2000;70
24638;309463816;1200060571;3;0,020845;2000;70
24639;10120198765;309463816;3;0,143666;2000;70
24640;309463816;10120198765;3;0,143666;2000;70
24641;309464008;309464006;3;0,030761;2000;70
24642;309464006;309464008;3;0,030761;2000;70
24643;309464006;2264451129;3;0,070943;2000;70
24644;1812314729;309464006;3;0,025325;2000;70
24645;309464006;1812314729;3;0,025325;2000;70
24646;2264451263;309464008;3;0,065056;2000;70
24647;309464008;2264451263;3;0,065056;2000;70
24648;10139093895;309464008;3;0,041598;2000;70
24649;309464008;10139093895;3;0,041598;2000;70
24650;3445396282;309465247;3;0,669512;2000;70
24651;309465247;3445396282;3;0,669512;2000;70
24652;1836133589;309465247;3;0,494593;2000;70
24653;309465247;1836133589;3;0,494593;2000;70
24654;513110333;309466313;3;0,250495;2000;70
24655;309466313;513110333;3;0,250495;2000;70
24656;1199967971;309466314;3;0,061416;2000;70
24657;309466314;1199967971;3;0,061416;2000;70
24658;2605831923;309466314;3;0,057692;2000;70
24659;309466314;2605831923;3;0,057692;2000;70
24660;7058331382;309554616;3;0,467274;2000;70
24661;309554616;7058331382;3;0,467274;2000;70
24662;313864048;309554616;3;0,084813;2000;70
24663;309554616;313864048;3;0,084813;2000;70
24664;313981880;309555903;3;0,176801;2000;70
24665;309555903;313981880;3;0,176801;2000;70
24666;1946082120;309555903;3;0,773326;2000;70
24667;309555903;1946082120;3;0,773326;2000;70
24668;313982149;309555906;3;0,434624;2000;70
24669;309555906;313982149;3;0,434624;2000;70
24670;313981880;309555906;3;0,200395;2000;70
24671;309555906;313981880;3;0,200395;2000;70
24672;313981434;309555914;3;0,159999;2000;70
24673;309555914;313981434;3;0,159999;2000;70
24674;313982149;309555914;3;0,250441;2000;70
24675;309555914;313982149;3;0,250441;2000;70
24676;1946088112;309555923;3;0,040747;2000;70
24677;309555923;1946088112;3;0,040747;2000;70
24678;665791246;309555923;3;0,120148;2000;70
24679;309555923;665791246;3;0,120148;2000;70
24680;9257949671;309556171;3;0,822566;3000;70
24681;309556171;9257949671;3;0,822566;3000;70
24682;309562410;309562412;3;0,014154;2000;70
24683;309562415;309562410;3;0,018959;2000;70
24684;309562412;2160831843;3;0,018167;2000;70
24685;5289397440;309562412;3;0,615206;2000;70
24686;309562412;5289397440;3;0,615206;2000;70
24687;313897440;309562415;3;0,139218;2000;70
24688;309562415;313897440;3;0,139218;2000;70
24689;2160831843;309562415;3;0,013857;2000;70
24690;1946088104;309562673;3;0,005184;2000;70
24691;309562673;1946088104;3;0,005184;2000;70
24692;1946088112;309562673;3;0,228671;2000;70
24693;309562673;1946088112;3;0,228671;2000;70
24694;3356824869;309562739;3;0,211844;2000;70
24695;309562739;3356824869;3;0,211844;2000;70
24696;313086323;309597858;3;0,013676;2000;70
24697;309597858;313086323;3;0,013676;2000;70
24698;3679067710;309597858;3;0,076839;2000;70
24699;309597858;3679067710;3;0,076839;2000;70
24700;313716414;309599060;3;0,048187;2000;70
24701;309599060;313716414;3;0,048187;2000;70
24702;7057619440;309599060;3;0,033152;2000;70
24703;309599060;7057619440;3;0,033152;2000;70
24704;313711516;309599074;3;1,562338;2000;70
24705;309599074;313711516;3;1,562338;2000;70
24706;313688263;309599074;3;0,808236;2000;70
24707;309599074;313688263;3;0,808236;2000;70
24708;309602050;309602056;3;0,079829;2000;70
24709;6825314343;309602050;3;0,049208;2000;70
24710;309602050;6825314343;3;0,049208;2000;70
24711;309602056;309647152;3;0,013865;3000;70
24712;6825314343;309602378;3;0,023238;2000;70
24713;309602378;6825314343;3;0,023238;2000;70
24714;1132458997;309602378;3;0,051716;2000;70
24715;309602378;1132458997;3;0,051716;2000;70
24716;1124627928;309602383;3;0,027617;2000;70
24717;309602383;1124627928;3;0,027617;2000;70
24718;309602383;309602384;3;0,097946;2000;70
24719;309641856;309602383;3;0,058099;2000;70
24720;309602383;309641856;3;0,058099;2000;70
24721;309602384;309650450;3;0,073282;2000;70
24722;309602389;309602390;3;0,017138;2000;70
24723;623670615;309602389;3;0,053717;2000;70
24724;1124628049;309602390;3;0,035249;2000;70
24725;309602390;1124628049;3;0,035249;2000;70
24726;309602395;309602447;3;0,017891;2000;70
24727;309642115;309602395;3;0,234018;2000;70
24728;309602395;309642115;3;0,234018;2000;70
24729;309602445;309602395;3;0,021007;2000;70
24730;309650292;309602445;3;0,183755;2000;70
24731;309602445;309650292;3;0,183755;2000;70
24732;309603954;309602447;3;0,042387;2000;70
24733;309602447;309603954;3;0,042387;2000;70
24734;2606161074;309603651;3;0,320377;2000;70
24735;309603651;2606161074;3;0,320377;2000;70
24736;439275597;309603651;3;0,096826;2000;70
24737;309603651;439275597;3;0,096826;2000;70
24738;1325188690;309603655;3;0,06092;2000;70
24739;309603655;1325188690;3;0,06092;2000;70
24740;444367597;309603655;3;0,253717;2000;70
24741;309603655;444367597;3;0,253717;2000;70
24742;309603696;8381763163;3;0,061664;2000;70
24743;444364086;309603696;3;0,045379;2000;70
24744;309603696;444364086;3;0,045379;2000;70
24745;444364085;309603696;3;0,06207;2000;70
24746;309603708;444789849;3;0,011948;2000;70
24747;3111328798;309603708;3;0,060921;2000;70
24748;3111328803;309603708;3;0,005982;2000;70
24749;309603735;309603733;3;0,0999;2000;70
24750;309603733;309603735;3;0,0999;2000;70
24751;382951054;309603733;3;0,084689;2000;70
24752;309603733;382951054;3;0,084689;2000;70
24753;382980613;309603735;3;0,240191;2000;70
24754;309603735;382980613;3;0,240191;2000;70
24755;382980644;309603746;3;0,05917;2000;70
24756;309603746;382980644;3;0,05917;2000;70
24757;382980613;309603746;3;0,731787;2000;70
24758;309603746;382980613;3;0,731787;2000;70
24759;382989099;309603772;3;0,32538;2000;70
24760;309603772;382989099;3;0,32538;2000;70
24761;309603773;309603772;3;0,14599;2000;70
24762;309603772;309603773;3;0,14599;2000;70
24763;368891965;309603772;3;0,420915;2000;70
24764;309603772;368891965;3;0,420915;2000;70
24765;382988936;309603773;3;0,402237;2000;70
24766;309603773;382988936;3;0,402237;2000;70
24767;439275586;309603954;3;0,114908;2000;70
24768;309603954;439275586;3;0,114908;2000;70
24769;309604037;1325216671;3;0,036544;2000;70
24770;309650412;309604037;3;0,236228;2000;70
24771;309604037;309650412;3;0,236228;2000;70
24772;309642074;309604037;3;0,017949;2000;70
24773;309604042;1325216670;3;0,013284;2000;70
24774;2606250469;309604042;3;0,134374;2000;70
24775;309604042;2606250469;3;0,134374;2000;70
24776;1325216671;309604042;3;0,016744;2000;70
24777;1124628028;309605066;3;0,139024;2000;70
24778;309605066;1124628028;3;0,139024;2000;70
24779;309605066;2606250469;3;0,025405;2000;70
24780;2606250469;309605066;3;0,027985;2000;70
24781;309641690;2606151310;3;0,021208;2000;70
24782;623670983;309641690;3;0,024335;2000;70
24783;309641692;2606151303;3;0,009509;2000;70
24784;2606151310;309641692;3;0,026508;2000;70
24785;309641854;309641852;3;0,056727;2000;70
24786;309641852;309641854;3;0,056727;2000;70
24787;2606151303;309641852;3;0,166441;2000;70
24788;309641852;2606151303;3;0,166441;2000;70
24789;309641856;309641854;3;0,025676;2000;70
24790;309641854;309641856;3;0,025676;2000;70
24791;2310341425;309641856;3;0,413311;2000;70
24792;309641856;2310341425;3;0,413311;2000;70
24793;439275756;309642038;3;0,056382;2000;70
24794;309642038;439275756;3;0,056382;2000;70
24795;1124628049;309642038;3;0,057261;2000;70
